text,label
"Molly Erdman (born 1974) is an American artist and musician. Erdman's practice focuses on drawing on a wide range of media, including sculpture, painting, performance, film, and installation. Her work has been exhibited internationally and is held in numerous public and private collections.

Molly Erdman was born in 1974 in New York City. Erdman's early childhood was spent living in various parts of the United States before her family settled in California when she was 11 years old. Erdman graduated from the University of California, Santa Cruz with a BFA in painting in 1998.

Erdman's practice focuses on drawing on a wide range of media, including sculpture, painting, performance, film, and installation. Her work has been exhibited internationally and is held in numerous public and private collections. Recent exhibitions include ""The Mind's Eye: Art from the UCSD Biomedical Imaging Research Center"" at The Getty Research Institute (Los Angeles, CA), ""The Third Place: Contemporary Art from China"" at The Museum of Modern Art (New York, NY), ""Sensation: Painting from the 21st Century"" at the Guggenheim Museum (New York, NY), ""Inside/Outside: American Painting Since 1970"" at the Philadelphia Museum of Art (Philadelphia, PA), ""An Atlas of Possibilities: Recent Sculpture from the Hirshhorn Museum and Sculpture Garden"" at the Smithsonian American Art Museum (Washington D.C.), and ""Shape-Shifting: The Body In Contemporary Art""",0
"Molly Erdman (born 1974) is an American actress, author and improvisational comedian. She is most recognizable for her portrayal of Molly the ""snarky wife"" in Sonic television commercials.  Erdman grew up in Dallas and attended Greenhill School (Addison, Texas), she is a graduate of Tufts University, where she received a degree in Drama minoring in Political Science.  She worked with the Tufts improv group Cheap Sox while attending the university.  After graduating, she moved to Chicago to work with The Second City, where she appeared in three mainstage revues. She currently lives in LA and writes two blogs devoted to catalog parody, Catalog Living and its spin-off Magazine Living, and in 2012 published the coffee-table book Catalog Living at Its Most Absurd: Decorating Takes (Wicker) Balls. Filmography 
The Bobby Lee Project (2008)
According to Jim (1 episode, 2008)
The Goods: The Don Ready Story (2009)
In the Flow with Affion Crockett (2011)",1
"Stirling Lines is a British Army garrison located in the Falkland Islands. The garrison is home to around 1,500 military personnel, as well as civilian employees.

The garrison was first established in 1764 as a small military post on the southern coast of South Georgia, and was known as South Georgia Barracks. In 1820 it was renamed Stirling Lines after General Charles Edward Stirling, who had fought in the Napoleonic Wars.

The garrison played an important role in the Falklands War of 1982, serving as the main British base on the islands. The garrison was badly damaged during the conflict, and has since been rebuilt.",0
"Stirling Lines is a British Army garrison in Credenhill, Herefordshire, the headquarters of the 22 Special Air Service Regiment (22 SAS) with the site formerly a Royal Air Force non-flying station for training schools, RAF Credenhill. History
In 1958, the Special Air Service (SAS) was temporarily based at Merebrook Camp in Malvern, Worcestershire, a former emergency military hospital that had remained largely unused since 1945. In 1960, the SAS moved to a former Royal Artillery boys' training unit, Bradbury Lines in Hereford, which was renamed in 1984 to Stirling Lines in honour of the regiment's founder, Lieutenant Colonel David Stirling. In 1994, the RAF ceased using RAF Credenhill, the Army then obtaining the site to redevelop as a new base for the SAS; works commenced in 1997. The SAS commenced relocation of staff and equipment to Credenhill from Hereford with the redevelopment of the site. The move was completed in May 1999. On 30 September 2000, the official opening ceremony was held for the new Stirling Lines with the clock tower re-erected on the new parade ground. The Hereford site was sold to a property developer in March 2001.",1
"Volodymyr Polishchuk  is a retired Soviet and Ukrainian professional ice hockey player.

Polishchuk played in the Soviet Second League for HC Lada Togliatti, HC Krylia Sovetov Samara, and HC Sochi. He also played in the Ukrainian Superleague for HC Karpaty Lviv, HC Dnipro Dnipropetrovsk, and Tavriya Simferopol. He finished his career with HC Sochi.
",0
"Volodymyr Polishchuk  is a retired Soviet and Ukrainian football player. Career
Volodymyr Polishchuk was born on 29 July 1974 in Kiev. Vikhovanets SDYUSSHOR Dynamo Kyiv. At the wlub, he received a professional car, having signed a contract with the club (1993 rik). Protest for the head team of the capital's dynamists did not get to play the official official match. Natomist played in the capital Dynamo-2 Kyiv. He made his debut for a friend match, 15th September 1993 ended (1: 1). In the 1st round of the Ukrainian First League against Prykarpattia Ivano-Frankivsk. Volodymyr entered at the 60th minute replaced Serhiy Baranovskiy, and on the 81st grade, he scored, which allowed to get one point in the whole match. At the warehouse Dynamo-2 Kyiv, having played the rock until 1996, in a whole hour at the first time, 42 matches were won, which was distinguished by 2 goals, more than 3 matches won at the Ukrainian Cup. From 1993 to 1995 he played for the amateur club Dynamo-3 Kyiv at that hour, having played 9 matches.",1
"Želivského  is a station on Line A of the Prague Metro. The station was opened on 5 December 1984. 

The station was designed by renowned Czech architect Václav Havel. It is located in the Rudolfinum cultural complex, just east of the main square of Prague Castle. The station is named after the Želivský Palác, an art palace built in the 19th century for Emperor Franz Joseph I of Austria.",0
"Želivského  is a station on Line A of the Prague Metro. The station is located under Vinohradská street next to the Olšany Cemetery. It is named after the Jana Želivského street, which is itself named after Jan Želivský. The station was opened on 19 December 1980 as the eastern terminus of the extension of the line from Náměstí Míru. On 11 July 1987 the line was extended to Strašnická. Characteristics 
The station is a three-bore buttressed tunnel with ten pairs of boarding and deboarding accesses. It is 148 meters long in total, but the boarding platform spans only 100 meters. The walls of the station are covered with brown and gold, anodized, aluminum mouldings. The single lobby under Vinohradská Avenue is 5.6 meters underground. The lobby is connected to the street by three exits with escalators and to the platform by one long tunnel with escalators running in both directions. Behind the station are two hold yards and one reverse track capable of storing an entire train. Extension of the A-line to the Strašnická Station was achieved by boring tunnels from these auxiliary spaces. The reverse track is still used for reversing and storing trains even though the Želivského Station is no longer the terminus of the line. The construction of the station in 1980 cost approximately 301 million Czech crowns.",1
"Dog Man Star is the second album by American rock band the Darkness, released in 1982.

The Darkness emerged from the ashes of the pioneering Detroit heavy metal band Death, founded by guitarist and songwriter Rob Halford. The Darkness had a relatively successful career in the early 1980s; their self-titled debut album peaked at number 73 on the Billboard 200 chart, and spawned the hit single ""I Want Out"". However, after subsequent releases failed to achieve the same level of success, the Darkness disbanded in 1986.

Five years later, in 1991, Halford reformed the band with new members and recorded Dog Man Star. The album was well received by critics and fans alike and spawned two more charting singles in ""Love Is Only a Dream"" and ""I Believe in a Thing Called Love"". In 2001, Dog Man Star was certified silver by the RIAA for sales of over 500,000 copies in the US.",0
"Dog Man Star is the second album by English alternative rock band Suede, released in October 1994 on Nude Records. The album was recorded in London at Master Rock studios in early 1994, and was produced by Ed Buller. It was the last Suede album to feature guitarist Bernard Butler; growing tensions between him and singer Brett Anderson ended with Butler leaving the band before recording was complete. As a result, some tracks on the album had to be finished with the assistance of session musicians. In contrast to their debut album Suede, which exhibited the influences of David Bowie and the Smiths, Dog Man Star exhibits a more varied aesthetic and draws from a wider range of influences. Although it did not sell on the same scale as its predecessor, it reached number three on the UK Albums Chart and was certified as gold by the BPI in November 1994. Described by Rolling Stone as ""one of the most pretentious albums ever released by a major label,"" the record was released in a different UK musical climate to their hitherto discography. Out-of-step with the mainstream music scene, it featured the band diverting away from the ""Britpop pack"" of bands.",1
"Hedjkheperre Setepenre Shoshenq IV was an ancient Egyptian pharaoh of the Twenty-second Dynasty. He ruled from 945 BC to 925 BC.

Shoshenq IV was the son of Hedjkheperre Setepenre and his wife Tiy-Merenese. He was the successor of his father, who probably died during the battle against the Libyans in 945 BC. According to a stela from Abydos, Shoshenq IV was buried in a tomb near the pyramid of Menkaure, and he was succeeded by his son, Takelot I.

Shoshenq IV is most noted for his Great Inscription, which records the Donation of the Index of Thoth and other monuments from Karnak. The inscription reads:

""Year 5, 3rd month of Shoshenq III, day 22,
""The great king, Shoshenq III, beloved of Ra, given life, triumphant in battle - he establishes for all time a monument to himself in the sacred temple of Amun at Karnak.""

Also notable is his papyri collection, now in the British Museum.",0
"Hedjkheperre Setepenre Shoshenq IV was an ancient Egyptian ruler of the 22nd Dynasty, between the reigns of Shoshenq III and Pami. In 1986, David Rohl proposed that there were two king Shoshenqs bearing the prenomen Hedjkheperre – (i) the well-known founder of the dynasty, Hedjkheperre Shoshenq I, and (ii) a later pharaoh from the second half of the dynasty, whom Rohl called Hedjkheperre Shoshenq (b) due to his exact position in the dynasty being unknown. Following Rohl's proposal (first suggested to him by Pieter Gert van der Veen in 1984), the British Egyptologist Aidan Dodson supported the new king's existence by demonstrating that the earlier Hedjkheperre Shoshenq bore simple epithets in his titulary, whereas the later Hedjkheperre Shoshenq's epithets were more complex. Dodson suggested that the ruler that Kenneth Kitchen, in his standard work on Third Intermediate Period chronology, had numbered Shoshenq IV – bearing the prenomen Usermaatre – should be removed from the 22nd Dynasty and replaced by Rohl's Hedjkheperre Shoshenq (b), renumbering the latter as Shoshenq IV. At the same time the old Usermaatre Shoshenq IV was renumbered as Shoshenq VI. Dodson's historical summary of the new King Shoshenq IV's discovery and his supportive evidence for that king's independent existence from Hedjkheperre Shoshenq I appeared in an article entitled ‘A New King Shoshenq Confirmed?’ in 1993.",1
"Patty Loveless (born Patricia Lee Ramey; January 3, 1945) is an American singer and songwriter. She has been influential in the country music genre and has sold over 25 million records.

Loveless was born in Birmingham, Alabama, United States, to a working class family. After her parents divorced, she and her sister were raised by their mother. Loveless began singing as a child, performing at local churches and functions with her mother's gospel group. In 1964, she moved to Nashville to pursue a career in music.

Loveless initially gained prominence as a backing vocalist for artists such as Willie Nelson and Waylon Jennings. Her first album, ""Patty Loveless"", was released in 1971 and was a commercial success. She followed up the album with several more successful releases over the next few years. In 1975, she scored her first hit single with the song ""I Will Always Love You"". The song became a number one hit on the country charts and helped Loveless achieve international success. She has since released several more successful albums and has continued to tour throughout the world.

Loveless has received several awards and accolades throughout her career, including two Grammy Awards and an Academy Award nomination for her song ""I Will Always Love You"". She is also a member of the Grand Ole Opry.",0
"Patty Loveless (born Patricia Lee Ramey; January 4, 1957),  is an American country music singer. Since emerging on the country music scene in late 1986 with her first (self-titled) album, Loveless has been one of the most popular female singers of neotraditional country. She also recorded albums in the country pop and bluegrass genres. Loveless was born in Pikeville, Kentucky, and raised in Elkhorn City, Kentucky, and Louisville, Kentucky. She rose to stardom thanks to her blend of honky tonk and country-rock and a plaintive, emotional ballad style. Loveless has sold 15 million albums worldwide. Loveless has charted more than 40 songs on the US Billboard Hot Country Songs charts, including five number ones: ""Timber, I'm Falling in Love"", ""Chains"", ""Blame It on Your Heart"", ""You Can Feel Bad"", and ""Lonely Too Long"". She has also released 16 studio albums; in the United States, four of these albums have been certified platinum by the Recording Industry Association of America (RIAA), and two have been certified gold. She has been a member of the Grand Ole Opry since 1988.
Loveless was married to Terry Lovelace, from whom she derived her professional name, from 1976 to 1986. She has been married to record producer Emory Gordy Jr. since 1989.",1
"Laxmi Narayan Singh (16 October 1944 - 5 October 2004), popularly known as Lachhu Maharaj or simply Lachhu, was a renowned Indian musician, singer and composer. He was best known for his virtuoso on the harmonium and for his renditions of devotional songs.

Lachhu was born in 1944 in a Hindu family in Rajasthan. He started learning music from his father, who was also a Harmonium player. In the early 1970s, he moved to Bombay to pursue a music career. He worked as a Harmonium player with several classical and popular Indian bands, before starting his own band, Lachhu Maharaj Express, in the late 1980s. The band enjoyed commercial success and toured extensively throughout India and overseas. Lachhu Maharaj passed away on 5 October 2004 after a long battle with cancer.",0
"Laxmi Narayan Singh (16 October 1944 - 28 July 2016) known professionally as Lachhu Maharaj was an Indian Tabla 
Player of Banaras Gharana. Maharaj was born on 16 October 1944 to Vasudev Narayan Singh. His sister is Nirmala Devi, mother of Bollywood actor Govind Arun Ahuja. He was married to an Indian woman, she was a famous Kathak dancer Annapurna Mishra Singh and they had one daughter Rachna. After Annapurna's sad demise, he married Swiss woman Teena and they had one daughter Narayani. He had given many professional tabla performances performed all over the world. He was featured in films. He was nominated for Padma Shri but refused to accept it he felt that the appreciations of his audience was enough for him. Death 
Maharaj Singh died on 28 July 2016, at the age of 71. He was cremated in Manikarnika Ghat in Varanasi, in the Indian state of Uttar Pradesh.",1
"The Bendidia was an ancient Athenian festival in honour of Bendis, the goddess of fortune. celebrants would dip an olive into the sea and carry it to the Acropolis, where they would place it on a statue of Bendis. The festival was held on the first or second day of the month Thargelion.

The Bendidia was an ancient Athenian festival in honour of Bendis, the goddess of fortune. celebrants would dip an olive into the sea and carry it to the Acropolis, where they would place it on a statue of Bendis. The festival was held on the first or second day of the month Thargelion.",0
"The Bendidia was an ancient Athenian festival celebrating the Thracian goddess Bendis.  It was celebrated on the 19th day of the month of Thargelion (late May, in the Gregorian calendar), and was introduced in 429 BC.  The festival took place in the Piraeus.  It was rare for ancient Athens to permit foreign residents of the city to worship their own gods; the cult of Bendis and the Bendidia is one of a few exceptions, driven by the strategic importance of Thrace to Athens at the beginning of the Peloponnesian War. The Bendidia began with a procession to the sanctuary of Bendis.  Worshippers coming from Athens processed from the Prytaneion, while the Thracian worshippers of Bendis in the Piraeus organised a separate procession, possibly organised so that it would join up with the Athenian contingent before they arrived at the sanctuary.  The procession from Athens – six miles from the sanctuary – was provided with sponges and basins in which to wash, and garlands; the celebrants then ate lunch in the precinct of the sanctuary.  After dark, there was a horseback relay race, with the riders passing torches.  The horseback race was a Thracian feature of the festival, as such races at Athenian festivals were usually performed on foot, and Thracians were famous for their equestrianism, though it is unknown if similar races were also held in Thrace itself.  The horse race was followed by an all-night celebration, though the precise details of the remainder of the festival are unknown.",1
"Moovalur Ramamirtham  (1883–1962) was a Tamil scholar and writer from Tamil Nadu, India. He was a noted philologist and author of Tamil literature.

Moovalur Ramamirtham was born on 1883 in Moovalur, a village in Tiruchirappalli district, then in the Madras Presidency (now in Tamil Nadu, India). He received his early education at a local school and later studied at Madras University where he obtained his Bachelor of Arts degree in 1907. He then travelled to England to continue his studies at the universities of Oxford and Cambridge where he obtained his Master of Arts degree in 1910 and Doctor of Philosophy degree in 1913, respectively.

Returning to India, Ramamirtham began teaching at the Government Arts College, Tiruchirappalli. In 1916, he was appointed professor of Tamil at the University of Madras where he remained until his retirement in 1956. He was also a visiting professor at universities in Australia, Canada, Europe and North America during this time.

Ramamirtham's early writings were on Tamil grammar and literature. However, it was his magnum opus, the twelve-volume Tamil Lexicon (1927–1957), that made him internationally known. This work is considered the most comprehensive dictionary of the Tamil language ever written. He also wrote several books on classical Tamil poetry and literary theory.

Ramamirtham died on 3 February 1962 at the age of 80 years. He was accorded a state funeral and was buried at",0
"Moovalur Ramamirtham  (1883–1962) was a Tamil social reformer, author, and political activist of the Dravidian Movement, who worked for the abolition of the Devadasi system in the Madras Presidency. Born in Thiruvarur, she was brought up at Moovalur, a village near Mayiladhuthurai. She was the author of the 1936 novel Dasigalin Mosavalai alladhu madhi pettra minor (lit. Devadasis' web of deceit or the minor grown wise) which exposed the plight of the Devadasis. Originally a supporter of the nationalist Indian National Congress, she became a member of Periyar E. V. Ramasamy's Self-Respect Movement after Periyar left the Congress in 1925. In 1930, she supported Muthulakshmi Reddi's failed attempt to abolish the Devadasi system in the Presidency through legislation. She took part in the Anti-Hindi agitations of 1937-40 and in November 1938, was jailed for six weeks for participating in the agitations. The public awareness created by her novel and her continuous campaign to abolish the Devadasi system, were instrumental in the passage of the Madras Devadasi (Prevention of Dedication) Act or the Devadasi Abolition Bill, which outlawed the practice in 1947. In 1949, she parted ways with Periyar. She became a supporter of the Dravida Munnetra Kazhagam (DMK), a new party started by Periyar's protégé C. N. Annadurai. She remained a DMK supporter till her death in 1962. In her memory, the Government of Tamil Nadu has instituted the ""Moovalur Ramamirtham Ammal Ninaivu Marriage Assistance Scheme,"" a social welfare scheme to provide financial assistance to poor women.",1
"Thiania is a genus of jumping spiders found in the Near East. It contains six species, all of which are small and have a distinctive pattern on their abdomen. The genus was first described by Carl Ludwig Koch in 1842.",0
"Thiania is a genus of jumping spiders that was first described by Carl Ludwig Koch in 1846. Species
 it contains twenty-three species, found in Asia from Pakistan to the Philippines, with one species found on Hawaii:
Thiania abdominalis Zabka, 1985 – China, Vietnam
Thiania aura Dyal, 1935 – Pakistan
Thiania bhamoensis Thorell, 1887 – India to Myanmar, Thailand, Laos, Indonesia (Sumatra, Bali)
Thiania cavaleriei Schenkel, 1963 – China
Thiania chrysogramma Simon, 1901 – China (Hong Kong)
Thiania coelestis (Karsch, 1880) – Philippines
Thiania cupreonitens (Simon, 1899) – Indonesia (Sumatra)
Thiania demissa (Thorell, 1892) – Indonesia
Thiania formosissima (Thorell, 1890) – Borneo
Thiania gazellae (Karsch, 1878) – New Guinea
Thiania humilis (Thorell, 1877) – Indonesia (Sulawesi)
Thiania inermis (Karsch, 1897) – China (Hong Kong)
Thiania jucunda Thorell, 1890 – Indonesia (Sumatra)
Thiania latefasciata (Simon, 1877) – Philippines
Thiania latibola Zhang & Maddison, 2012 – Malaysia
Thiania luteobrachialis Schenkel, 1963 – China
Thiania pulcherrima C. L. Koch, 1846 (type) – Sri Lanka, Vietnam, Malaysia, Indonesia (Sulawesi)
Thiania simplicissima (Karsch, 1880) – Philippines
Thiania sinuata Thorell, 1890 – Malaysia
Thiania suboppressa Strand, 1907 – China, Vietnam, Japan. Introduced to USA (Hawaii)
Thiania subserena Simon, 1901 – Malaysia
Thiania tenuis Zhang & Maddison, 2012 – Borneo
Thiania viscaensis Barrion & Litsinger, 1995 – Philippines",1
A philatelic cover is an envelope prepared for the mailing of philatelic material. It is usually made of thick paper and has a stiff flap that is attached to the front cover. The flap is designed to protect the philatelic material inside from being damaged in transit.,0
"A philatelic cover is an envelope prepared with a stamp(s) and address and sent through the mail delivery system for the purpose of creating a collectible item. Stamp collectors began to send mail to each other and to themselves early on, and philatelic mail is known from the late 19th century onward.  While some collectors specialize in philatelic covers, especially first day covers and cacheted covers, others regard them as contrived objects that are not reflective of real-world usage, and often will pay a higher price for a cover that represents genuine commercial use. However, mail sent by stamp collectors is no less a genuine article of postage than is mail sent with no concern of seeing the mailed item again. Philatelic covers include mail from first airmail flight and first day of stamp issues ceremonies. Over the years there have been numerous Expositions where special postmarks are made and where a post office is set up where mail can be sent from on the given date of the Expo'.  Like any other genuine item of mail these covers include postage stamps and postmarks of the time period and were processed and delivered by an official postal system. Often a philatelic cover will have more historical significance than randomly mailed covers as philatelic covers are also often mailed from the location on the date of an important or noteworthy event, like an inauguration or a space launch. Types",1
"Friedrich Wilhelm Kuhnert (September 18, 1865 – September 16, 1926) was a German-born American chemist who is best known for his work in the development of physical chemistry.

Kuhnert was born in Cassel, Province of Westphalia, Germany, on September 18, 1865. He received his AB from the University of Berlin in 1889 and his Doctor of Science degree from the University of Berlin in 1893. Kuhnert then worked at the University of Heidelberg as an assistant professor of chemistry until 1902. In 1902 he emigrated to the United States and became a professor of chemistry at the University of Illinois. Kuhnert served as president of the American Chemical Society (1912-1913) and was awarded the Nobel Prize in Chemistry in 1922 ""for his work on physical chemistry."" Kuhnert died on September 16, 1926.",0
"Friedrich Wilhelm Kuhnert (September 18, 1865 – February 11, 1926) was a German painter, author and illustrator, who specialized in animal images. After illustrating the books of Alfred Brehm, he travelled to German East Africa to observe animals in their habitat and produced numerous paintings that defined Africa for many Germans of the period. Life and work
Kuhnert was born in Oppeln in 1865. After the end of his technical-commercial apprenticeship at the age of 17, Kuhnert was a scholarship student at the Berlin University of the Arts from 1883 to 1887. From his home in Berlin, he embarked on travels to Scandinavia, Egypt, East Africa and India to make landscape and animal studies. His favorite motif was the African lion. In 1901 Kuhnert was the illustrator for zoologist Johann Wilhelm Haacke's book Animal Life on Earth. In 1903, he became one of the many artists selected to provide illustrations and design trading cards for the Cologne chocolate company, Stollwerck. He also provided some illustrations for the 1900 edition of Brehms Tierleben.",1
"Pennsylvania Route 3 (PA 3) is a state highway in the U.S. state of Pennsylvania. The highway runs from US Route 219 in Lewisburg east to US Route 11 near Reading. PA 3 is a narrow two-lane road that passes through rural areas of the state. The route has two concurrencies with PA 61 in Lewisburg and Bedford and a brief overlap with PA 127 near Mansfield.

PA 3 was designated in 1928 to run from US Route 611 (now US Route 220) in Mount Pleasant east to US Route 11 near Reading. The route was extended west to Lewisburg in 1930 and east to Mansfield in 1951. The western terminus was moved to its current location in Lewisburg in 1962. PA 3 was realigned along Main Street from Lewisburg to Mansfield in the early 1990s. The route was rerouted along County Road 218 between Lewisburg and Bedford in 2006.",0
"Pennsylvania Route 3 (PA 3) is a  state highway located in the southeastern portion of Pennsylvania. The route runs from U.S. Route 322 Business (US 322 Bus.) in West Chester east to PA 611 in Philadelphia. The route begins in downtown West Chester and heads east out of the borough as a one-way pair of streets. Between West Chester and Upper Darby, PA 3 follows a four-lane divided highway named West Chester Pike through suburban areas. Along this stretch, the route passes through Edgmont, Newtown Square, Broomall, and Havertown. The route has an interchange with Interstate 476 (I-476) between Broomall and Havertown. Upon reaching Upper Darby, PA 3 heads into Philadelphia along Market Street. In Philadelphia, the route follows multiple one-way pairs, running along Chestnut Street eastbound and Walnut Street westbound in West Philadelphia before heading into Center City Philadelphia along Market Street eastbound and John F. Kennedy Boulevard westbound and ending at Philadelphia City Hall. Philadelphia and West Chester were linked by a dirt road dating back to 1793. The Philadelphia and West Chester Turnpike Company was created to build a toll road between the two places in 1848. The turnpike was built as a plank road between Philadelphia and Newtown Square in the 1850s before becoming a stone road in the 1880s. A horse-drawn rail line was built along part of the turnpike in the 1850s and a trolley service was introduced in the 1890s. The state took over the West Chester Pike in 1918. In 1927, the route was designated as part of PA 5. PA 3 replaced the PA 5 designation between West Chester and Philadelphia in 1937. Trolley service was replaced by buses in the 1950s to allow for the widening of PA 3 between West Chester and Philadelphia to four lanes. By 1960, PA 3 was shifted to end at US 13 in Southwest Philadelphia. The routing was shifted to US 13 west of University City by 1970 before the route was extended east to Philadelphia City Hall during the 1970s.",1
"Hazard's Pavilion was a large auditorium in the center of London that was used for public exhibitions, concerts and other events. It was designed by architect Richard Norman Shaw and built between 1884 and 1887. The building was frequently used for large-scale classical music concerts, and its acoustics were considered very good.

The auditorium was damaged in a fire on 10 December 1936, which destroyed most of the interior. It was later rebuilt and reopened in 1938. The building closed in 1979 and was demolished in 1984.",0
"Hazard's Pavilion was a large auditorium in Los Angeles, California, at the intersection of Fifth and Olive Streets.  Showman George ""Roundhouse"" Lehman had planned to  construct a large theatre center on the land he purchased at this location, but he went broke and the property was sold to the City Attorney (and soon to be Mayor), Henry T. Hazard.  The venue was built in 1887 by architects Kysor, Morgan & Walls at a cost of $25,000, a large amount for the time, and seated up to 4,000 people (some sources say that seating could be up to 8,000; the building was divided into two galleries, and perhaps each accommodated 4,000). The building was constructed of wood with a clapboard exterior, and the front was framed by two towers. Hazard's Pavilion
As the largest building of its type in Los Angeles at the time, Hazard's Pavilion was a venue for conventions, political meetings, lectures, fairs, religious meetings, concerts, operas, balls, and sports events. It opened in April, 1887 with a modest civic flower festival, but a month later it hosted the National Opera Company with 300 singers, ballet dancers, and musicians. The Pavilion hosted regular religious meetings, including a series in 1888 where famed evangelist Dwight L. Moody spoke. In attendance at one of these meetings was Harry A. Ironside, which led him to becoming a world-famous preacher in his own right. Booker T. Washington, William Jennings Bryan and Carrie Nation were among the famous people who spoke to crowds gathered at Hazard's Pavilion. The great Italian operatic singer Enrico Caruso performed there.",1
"John Henry Walker (1831–1899), a pioneer Canadian journalist, editor and publisher, was born in London, England on November 26, 1831. He came to Canada in 1851 and worked as a printer in Toronto until he established his own publishing house, the John Henry Walker Publishing Company, in 1865. Walker was one of the first Canadians to publish books on Canadian history and ethnography, as well as novels and poetry. He also served as the editor of the Toronto Globe and Mail from 1875 to 1885.Walker died in Toronto on March 10, 1899.",0
"John Henry Walker (1831–1899), a pioneer Canadian engraver and illustrator, was from County Antrim in Northern Ireland and as a young boy emigrated in 1842 to Canada with his family, settling in Toronto, Upper Canada. In 1845 he was apprenticed for three years to the engraver Cyrus A. Swett, where he was trained in copper and wood engraving. Walker provided the engravings for catalogues, government reports, advertisements and magazines such as The Canadian Illustrated News, L'Opinion Publique and Le Monde Illustré, and produced the front-cover illustration for his launching of Punch in Canada in 1849. The magazine was styled on the English Punch and failed when published by Walker as a weekly. His other short-lived humorous periodicals were The Jester, Grinchuckle and Diogenes.
He is regarded as a pioneer of political cartooning in Canada and dominated engraving in Montreal from 1845 into the 1890s. His legacy of illustrations provides a rich insight into life in Victorian Canada.",1
"Tallgrass Beef Company is a Kansas-based beef producer. The company was founded in 1997 by brothers Craig and Woody Tallgrass. Tallgrass is a fifth-generation cattle producer, and is the largest beef producer in Kansas.

Tallgrass Beef Company operates two cattle ranches in Johnson and Wyandotte counties, Kansas. The company produces grass-fed beef, which it markets under the Tallgrass brand name. The company also sells beef products to foodservice distributors, retailers, and foodservice operators.

The Tallgrass Beef Company was founded in 1997 by Craig and Woody Tallgrass. The brothers are fifth-generation cattle producers, and are the largest beef producer in Kansas. The company operates two cattle ranches in Johnson and Wyandotte counties, Kansas. The company produces grass-fed beef, which it markets under the Tallgrass brand name. The company also sells beef products to foodservice distributors, retailers, and foodservice operators.",0
"Tallgrass Beef Company is a Kansas-based beef company that sells grass fed and grass finished beef. Tallgrass Beef became the first grass fed beef producer to sell steaks in Chicago in 2005 when Harry Caray’s Restaurant began selling Tallgrass Beef.  Its beef is sold via restaurants and grocery stores throughout the Midwest, East Coast, and Southeast, in addition to mail order. Tallgrass Beef Company raises some of its cattle on founder Bill Kurtis's Sedan, Kansas ranch.  Tallgrass also has a network of family farmers and ranchers who raise and finish grass fed cattle that fit the standards of the Tallgrass protocols. Beef production
Tallgrass' production process involves scientists employed by the company searching the United States for cattle whose genetics naturally causes the animal to fatten quickly and tenderly on grass. Beef producers have no databank of DNA with which to compare their findings, and so Tallgrass scientists use ultrasound technology to determine the tenderness of its potential herds.",1
"Jeff LeBlanc (born February 9, 1986) is a Canadian professional ice hockey centre. He is currently playing with the Toronto Maple Leafs of the National Hockey League (NHL).

LeBlanc was drafted by the Boston Bruins in the first round, 25th overall, of the 2004 NHL Entry Draft. After four seasons with the Bruins and two with the Vancouver Canucks, he joined the Toronto Maple Leafs in a trade on July 1, 2009. He has played in the NHL for six seasons, scoring 104 goals and 183 points.

LeBlanc was born in Saint John, New Brunswick. He is married to Kelly LeBlanc and has two children.",0
"Jeff LeBlanc (born February 9, 1986) is an independent American singer and songwriter. He was born and raised in Center Moriches, New York, before attending Sacred Heart University in Fairfield, Connecticut, where he studied history, music history and education. Career
Jeff began performing sometime in 2004, getting his start as a street busker in Westhampton, NY during the summer months outside of the Beach Bakery Cafe.  In early 2006, LeBlanc released his first four track demo entitled ""Stories From a Small Town"". The album comprised songs he wrote and recorded in his Sacred Heart University dormitory room. In late 2006, he began touring colleges and venues at weekends while he continued to complete his degree. In 2008, LeBlanc was voted to showcase ""on site"" at the National Association for Campus Activities Northeast Conference by over 850 college talent buyers in Hartford, Connecticut. He achieved this feat again in October 2009 at the Mid-Atlantic Conference in Lancaster, Pennsylvania. These showcases helped him to a headlining tour of colleges and universities throughout the east coast and springboard him on to the national circuit.",1
"Petty Enterprises (formerly Lee Petty Engineering) was a professional racing team that was active in NASCAR from 1971 to 1986. The team was founded by NASCAR Hall of Famer Lee Petty and his son Richard Petty.

The Petty Enterprises team was one of the most successful teams in NASCAR history, with eighteen driver's championships and over two hundred wins. The team was also notable for its rivalry with Richard Petty's brother Bobby and their teams' close competition with each other.

The Petty Enterprises team ceased operations following the 1986 season, though Lee Petty still remained involved in NASCAR as a senior advisor.",0
"Petty Enterprises (formerly Lee Petty Engineering) was a NASCAR racing team based in Level Cross, North Carolina, USA. It was founded by Lee Petty with his two sons Richard Petty and Maurice Petty. The team was later owned by Richard Petty, his son Kyle Petty and Boston Ventures. At the time of its folding the team operated the No. 43 and No. 45 Dodge Chargers in the NASCAR Sprint Cup Series. Petty Enterprises ran from 1949 until 2008.  The team closed shop in January 2009 and merged with Gillett Evernham Motorsports after sponsorship could not be found for any of the cars in the Petty stable; the merged team took the name Richard Petty Motorsports, adopting a logo similar to that of Petty Enterprises' logo. In 2021, Richard Petty Motorsports became Petty GMS Motorsports. Petty Enterprises formerly held the title of winningest team in NASCAR Cup Series for 61 years, beginning in 1960 with a win by Lee Petty. At the time of the team's final victory, it totaled 268 wins in the series. In 2021, Hendrick Motorsports eclipsed the record, winning its 269th race in the Coca-Cola 600 with Kyle Larson.",1
